Fecha,Anio,MesNumero,Mes,Canal,Subcanal,Ventas,VentasMesAnterior,VentasAnioAnterior,Objetivo,ImagenCanal
2026-05-01,2026,5,Mayo,DISCOTECA,Discoteca Club,23329,20845,21019,22490,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-06-01,2026,6,Junio,DISCOTECA,Discoteca Club,31816,23329,30306,32427,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-07-01,2026,7,Julio,DISCOTECA,Discoteca Club,34225,31816,30877,33038,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-08-01,2026,8,Agosto,DISCOTECA,Discoteca Club,32420,34225,37051,39645,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-09-01,2026,9,Septiembre,DISCOTECA,Discoteca Club,23802,32420,21462,22964,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-10-01,2026,10,Octubre,DISCOTECA,Discoteca Club,16164,23802,18495,19790,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-11-01,2026,11,Noviembre,DISCOTECA,Discoteca Club,15235,16164,13755,14718,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2026-12-01,2026,12,Diciembre,DISCOTECA,Discoteca Club,20445,15235,18334,19617,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAApklEQVR42u3WvQmAMBCG4YyQUTKCozhCtrDMAoKjOIKjWFnHCAoi+bkk3wWEFF/9cvAUJ+bpEC0nejAw5aZbBle33U22CI5u9t7CHZT3Zfa1gTNoPrFrG1dQeWLPNEdwjQTJgEqghLaggj4ooQ2IoCHGSIBqoBQBqoFSBKgWSjYgBJQsQAgoWYBQUMiAUFDIgJBQSIDQUJKA0FCSgDigRAH1N/H/wRNub3GCS63LiwAAAABJRU5ErkJggg=="
2024-01-01,2024,1,Enero,CAFETERIA,Cafeteria Centro,16477,,,15653,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-02-01,2024,2,Febrero,CAFETERIA,Cafeteria Centro,18066,16477,,17163,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-03-01,2024,3,Marzo,CAFETERIA,Cafeteria Centro,16912,18066,,16066,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-04-01,2024,4,Abril,CAFETERIA,Cafeteria Centro,18052,16912,,17149,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-05-01,2024,5,Mayo,CAFETERIA,Cafeteria Centro,16225,18052,,15414,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-06-01,2024,6,Junio,CAFETERIA,Cafeteria Centro,17886,16225,,16992,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-07-01,2024,7,Julio,CAFETERIA,Cafeteria Centro,14441,17886,,13719,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-08-01,2024,8,Agosto,CAFETERIA,Cafeteria Centro,15915,14441,,15119,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-09-01,2024,9,Septiembre,CAFETERIA,Cafeteria Centro,17814,15915,,16923,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-10-01,2024,10,Octubre,CAFETERIA,Cafeteria Centro,21481,17814,,20407,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-11-01,2024,11,Noviembre,CAFETERIA,Cafeteria Centro,18276,21481,,17362,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2024-12-01,2024,12,Diciembre,CAFETERIA,Cafeteria Centro,22385,18276,,21266,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-01-01,2025,1,Enero,CAFETERIA,Cafeteria Centro,21102,22385,16477,17630,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-02-01,2025,2,Febrero,CAFETERIA,Cafeteria Centro,18181,21102,18066,19331,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-03-01,2025,3,Marzo,CAFETERIA,Cafeteria Centro,16967,18181,16912,18096,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-04-01,2025,4,Abril,CAFETERIA,Cafeteria Centro,19614,16967,18052,19316,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-05-01,2025,5,Mayo,CAFETERIA,Cafeteria Centro,16737,19614,16225,17361,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-06-01,2025,6,Junio,CAFETERIA,Cafeteria Centro,18035,16737,17886,19138,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-07-01,2025,7,Julio,CAFETERIA,Cafeteria Centro,14494,18035,14441,15452,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-08-01,2025,8,Agosto,CAFETERIA,Cafeteria Centro,16056,14494,15915,17029,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-09-01,2025,9,Septiembre,CAFETERIA,Cafeteria Centro,18378,16056,17814,19061,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
2025-10-01,2025,10,Octubre,CAFETERIA,Cafeteria Centro,22186,18378,21481,22985,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAABLklEQVR42r2WSxHDIBCGIwEJSEACErj1ioRIwAESkJA6iIRIiAQktGSGzFDC7vJIevhvwLfAv4/p/RLTP9WziQXJKP4UUAW5IB/0KWgJ0jGYIeBxix2AlHQENPcCbQMo1wrdFoK5AdiprQS9+2YlKAqUxAF7DEhHI5l4KLbHYMC90wyUuXgJqBCYqMxP6La2BISMMjcktkC+4gL02MIGQYGLFMiop2gQ9DUqBULu1B1AjrmVAqrO4k4CeU0OVQp9rXRhVaWoEFSpZA5csIUNz+mBXL6khUZyiFUCoaBdCciQBrsR1YYhsJ9XyjfORCF20bk8GTUsEug5DaDtab2xPfn8O1qLcCtM1Hb8USjYYSjXmQ7Ygrm6tjZaosH6aCh59yAsktHCxNyVT0/eQ/oCV28EtFHTxcAAAAAASUVORK5CYII="
